0.53008,8.2926
2.0336,12.212
16.452,20.139
16.601,20.215
2.2168,10.483
0.088496,5.717
16.171,20.861
1.7613,12.525
2.1064,9.1635
14.758,19.781
17.298,21.453
2.6332,9.8255
2.1561,9.1749
1.8043,9.1887
15.779,20.465
2.5542,10.662
13.872,20.39
2.2186,11.332
2.7054,10.972
1.2703,9.6019
1.5104,10.273
3.5453,8.1649
2.8752,9.99
2.8224,10.638
1.272,10.557
2.3618,9.138
1.1288,11.81
2.8902,12.005
2.263,9.6306
1.7895,11.768
0.79249,9.0309
2.7118,8.8424
2.5753,11.856
3.5613,10.737
12.583,18.685
1.4644,10.475
0.8634,10.797
4.5644,11.976
16.717,21.179
1.7026,10.762
14.806,19.022
1.4828,8.5922
1.0593,9.6031
15.906,20.138
2.4512,10.161
2.3226,9.398
0.29763,7.2853
1.346,11.898
2.1643,11.411
16.018,20.674
15.034,20.014
15.078,20.429
15.57,20.151
3.4838,10.841
15.32,20.203
3.0166,10.36
2.3933,10.42
16.188,19.726
13.918,19.176
13.679,19.153
1.5326,8.4034
15.459,19.514
2.767,10.853
2.281,10.022
-0.074561,9.0115
3.6236,9.8505
2.13,8.4951
2.5881,8.9976
2.5852,12.09
18.223,21.035
15.205,20.065
13.089,18.628
16.242,20.892
2.0282,11.686
1.031,8.861
0.94104,9.3707
0.57748,9.8214
2.5478,10.895
12.117,19.457
3.6888,10.484
2.4099,9.7153
2.6243,11.67
12.246,18.631
1.3378,9.8333
1.0713,10.338
2.4658,10.424
16.113,20.965
2.1957,11.809
1.7543,9.9126
16.009,20.008
2.3178,13.61
3.531,14.73
15.733,20.592
15.489,20.669
18.633,22.229
2.9463,11.248
2.7528,9.3087
9.9819,18.474
1.6977,9.869
4.4015,11.326
1.6879,10.49
18.333,21.249
3.5302,12.2
1.1544,9.9489
1.6755,11.743
1.7594,9.8875
2.5154,9.1987
1.7935,9.4398
1.1702,10.669
15.859,20.742
3.4275,10.897
14.64,20.097
0.29918,9.1237
0.67675,8.0796
3.4992,10.149
0.17547,7.2715
3.7393,12.409
17.546,21.289
12.436,19.342
14.45,19.555
12.891,18.548
1.6481,10.439
2.1657,10.371
17.271,21.425
3.9736,12.689
3.529,13.155
16.827,20.863
3.2743,12.063
16.938,20.889
11.83,19.042
12.941,18.924
1.4157,8.9664
2.882,13.212
17.109,21.12
2.3966,10.562
19.338,21.721
2.1079,13.317
15.255,19.393
1.5773,11.018
2.5856,8.849
15.987,19.796
1.5994,8.0153
15.453,20.562
1.7123,9.9
3.7284,11.16
0.50376,9.1313
2.6096,10.224
2.2911,11.462
11.518,18.696
0.45227,8.7138
1.5811,9.5416
1.0107,10.188
18.788,20.834
3.2137,10.751
2.0647,11.047
1.6329,10.031
10.871,17.861
0.4346,9.6208
3.1168,11.842
1.0371,8.8136
2.416,10.945
1.864,11.198
1.1148,10.747
18.294,21.173
17.926,20.656
2.0866,11.607
3.0883,9.9691
0.77927,9.6566
2.8247,10.273
13.496,19.146
0.70571,7.267
11.734,18.867
15.576,20.249
15.558,19.741
10.817,19
11.422,19.459
15.414,19.702
12.723,18.67
2.4093,9.1251
15.979,20.046
16.387,21.025
12.58,18.684
16.401,20.108
3.4888,9.8225
3.1321,10.529
2.0428,9.0845
0.61041,8.3299
3.5741,12.429
3.7747,12.325
15.695,19.925
1.8547,9.845
2.2501,11.61
3.7837,12.486
14.289,19.444
2.1441,8.7357
2.6268,10.47
1.3622,7.9075
2.6113,11.098
18.22,20.676
15.163,19.403
0.88733,10.108
15.89,20.506
3.2896,11.761
2.7967,11.574
16.141,19.859
2.4505,12.788
1.5321,8.292
4.2699,14.338
1.2779,11.02
1.3519,11.69
1.5943,8.5281
10.467,18.715
17.57,20.772
0.0036281,8.4358
2.8326,14.182
2.367,8.3976
2.3391,11.642
2.465,9.5052
1.5595,8.5647
18.29,22.717
2.5345,10.432
2.3501,9.7088
2.1501,9.2663
1.8442,9.8914
9.8744,17.378
16.931,21.123
-0.094202,8.0749
15.797,21.005
12.74,19.713
12.25,19.116
1.8009,10.161
14.741,19.964
2.6342,7.5694
1.5543,10.747
3.8497,11.901
2.8329,10.567
17.744,20.44
15.374,19.713
1.544,13.639
18.015,21.548
3.2309,11.101
1.9305,9.3399
2.4578,8.4885
2.4186,10.589
11.802,19.019
11.876,18.102
1.5975,7.7852
17.516,21.282
15.648,20.723
16.232,20.313
16.739,21.859
1.4576,8.7394
2.3872,9.4445
2.0764,12.269
15.18,20.231
2.0295,7.179
3.1236,9.0412
11.279,19.092
18.268,21.071
2.1216,10.668
0.036801,9.302
2.6819,11.762
16.659,20.65
15.712,19.586
18.231,21.442
0.88451,10.041
13.409,18.886
16.074,20.868
3.2303,13.49
3.0838,8.3498
18.135,21.109
2.0303,9.0337
14.1,19.641
1.534,9.2164
2.8102,10.045
1.6651,10.893
15.04,20.126
1.7489,12.05
0.85491,3.717
1.0915,10.124
3.0233,11.305
2.1165,8.4584
13.041,19.416
16.354,21.239
0.67239,8.4243
2.566,8.0368
2.5703,7.3046
2.5567,11.263
1.3321,10.659
4.2874,13.137
1.3565,9.8499
3.3673,14.302
1.5781,12.885
17.257,20.944
4.6154,11.597
1.4865,10.369
2.8147,9.0214
2.5249,10.328
14.562,19.939
2.0978,6.8789
1.7058,10.205
3.6531,11.526
1.0184,10.84
3.6494,10.242
-0.31252,8.4017
2.6113,11.434
2.4964,7.6888
2.7407,12.076
2.0162,10.098
2.8596,11.154
0.017664,10.705
1.4335,10.922
0.27874,9.8982
16.616,20.81
16.213,20.149
14.139,19.458
0.28827,7.7828
2.3004,13.592
0.94021,8.3425
1.4102,9.2879
1.3666,8.0542
4.4067,12.014
-0.61246,7.7456
2.2731,8.9136
19.499,21.416
12.628,18.781
14.665,19.612
15.481,20.491
2.3512,9.6253
0.26159,9.0351
0.87324,8.4972
0.76113,7.0058
1.8718,10.942
5.4474,12.776
13.119,19.696
2.7971,11.001
1.7297,11.302
17.83,21.179
2.6204,11.261
14.914,20.182
2.8934,11.553
1.7308,10.678
2.2607,9.3215
0.99168,11.19
12.128,18.007
18.636,22.337
0.36879,9.5225
2.0461,12.806
9.0883,17.776
2.3926,10.65
12.09,18.353
2.2899,8.7233
16.981,21.413
2.3363,10.664
13.709,18.925
15.652,20.669
1.6101,8.5851
2.0669,12.684
10.665,18.478
2.7433,11.241
12.47,19.18
2.2471,11.054
2.5713,10.474
16.127,20.186
10.762,18.856
0.80451,11.038
3.4502,9.8832
15.902,19.637
16.99,21.015
18.141,20.63
14.994,20.094
21.782,22.482
2.2971,12.657
2.597,8.7292
16.58,20.661
12.41,18.759
17.374,20.752
3.2191,12.9
11.894,18.688
1.1687,8.8667
3.2726,9.3867
2.1945,12.519
1.2975,10.479
15.194,19.926
1.2105,8.9453
2.3475,9.8386
12.845,19.523
14.438,20.164
1.7523,8.8423
16.156,20.194
3.5427,9.9089
3.8767,11.016
2.1885,10.895
3.0544,8.6718
3.5346,10.535
-1.0687,9.6353
2.329,11.975
12.881,19.821
17.571,21.126
17.474,20.672
2.1781,9.6246
4.055,8.5729
3.267,8.6831
11.015,18.595
1.692,11.136
9.9084,18.176
2.43,12.115
2.6386,10.977
16.567,20.663
1.9373,7.5267
15.238,19.236
2.1941,11.096
3.0963,12.262
2.3512,8.6088
3.092,10.588
12.651,18.431
14.811,19.568
18.62,21.747
0.44246,6.6598
2.8325,10.59
2.3253,11.19
2.8319,12.738
1.0854,11.663
1.7102,8.7402
2.0974,9.6648
13.088,19.691
16.714,20.666
3.7313,12.85
16.18,20.99
1.6501,8.8758
0.96976,10.595
15.132,19.312
13.124,19.153
16.175,20.143
2.8292,10.597
1.8376,12.152
19.214,21.141
0.61834,8.6362
0.5671,10.25
1.9164,10.772
1.2481,9.7311
2.2906,11.194
15.746,20.445
1.902,10.18
16.619,20.926
3.1913,12.572
13.157,19.312
1.6104,10.026
1.9377,9.3865
14.862,19.807
2.3585,11.245
14.829,19.353
1.8762,9.1265
2.4644,10.472
3.2647,11.887
11.087,18.038
2.25,9.0185
14.99,20.942
2.9592,11.666
1.7697,11.218
0.45798,5.6886
2.3201,10.729
0.41931,7.6913
1.4531,8.7456
1.0609,8.7686
4.297,12.713
3.9266,10.644
1.795,10.381
10.957,18.976
3.1589,12.854
0.027733,8.444
1.7453,12.016
1.5781,7.3706
2.6011,9.6611
14.357,20.093
1.7259,11.451
2.25,12.888
16.465,21.036
2.4074,11.159
2.837,11.499
-0.13539,9.1002
2.1129,9.0458
17.964,20.884
1.9312,11.241
0.075791,6.8934
3.2132,11.028
0.73355,7.0949
16.469,20.687
3.0822,11.586
0.14212,6.3962
14.593,20.221
14.578,19.654
1.8171,10.216
3.6355,9.2442
11.616,18.438
13.466,18.857
1.4441,8.3761
14.089,19.693
2.7376,10.56
0.99055,9.323
-0.11633,9.2481
3.256,9.8117
2.1542,7.6427
0.87089,9.4846
1.0335,8.0702
0.92369,8.3099
2.984,12.246
1.7525,10.394
1.9533,11.036
16.352,20.103
20.866,22.422
1.0289,10.923
2.5007,12.078
10.21,18.288
10.777,18.155
1.5047,9.0768
11.446,19.625
18.311,22.215
0.55852,9.5844
3.3392,11.357
15.244,20.493
2.7656,12.097
0.17897,6.9788
2.0629,9.3836
16.156,21.153
0.49051,7.7721
12.72,19.337
2.8788,11.149
1.8973,8.3967
0.15911,6.4288
3.0077,11.375
1.471,9.3822
13.557,18.893
0.11437,8.874
1.2279,7.969
16.948,20.942
0.78259,7.0693
15.618,19.774
13.361,18.519
1.9965,10.948
2.3958,12.236
3.2623,9.3737
1.6588,11.036
1.9883,11.988
1.9455,7.7088
2.6332,9.5414
2.6019,10.039
14.854,20.712
1.0751,9.5519
2.561,10.561
2.4363,11.779
16.16,21.076
0.30425,6.2725
2.3233,10.159
1.5,8.8066
1.8957,12.464
1.1891,10.075
10.52,18.227
14.697,20.48
1.4076,8.5273
2.3637,9.5151
11.731,19.024
2.8437,11.873
13.218,18.695
2.5382,11.916
0.81259,9.2722
2.062,9.8205
14.411,20.163
2.8954,12.693
1.8694,10.26
16.681,20.443
1.111,7.7742
2.7038,11.177
18.382,21.494
1.1058,7.9362
12.219,18.671
12.335,17.734
1.979,11.844
3.1184,11.783
1.7143,8.8202
17.374,20.562
2.8036,13.174
1.1148,10.556
15.348,19.854
2.5569,13.096
17.501,21.173
12.705,18.814
14.486,19.874
18.225,20.536
2.4838,11.322
1.2989,8.0877
2.0701,11.346
2.1212,9.6991
1.2985,10.631
3.4867,12.009
2.3712,12.409
15.245,19.606
1.9497,10.154
2.5721,8.9586
14.518,20.035
17.567,21.218
0.76568,6.1053
16.114,20.155
1.5159,8.8046
16.799,20.272
0.72204,8.8321
2.2942,10.167
0.71574,9.2648
2.4409,10.34
19.216,22.076
1.6343,10.974
1.1525,9.146
2.7529,14.086
12.977,18.927
2.0067,9.1559
2.1632,12.195
2.4163,10.156
1.7738,11.135
3.4385,10.876
3.0632,9.8493
16.965,20.168
1.5799,10.631
14.557,19.413
2.5033,11.092
2.0392,9.2908
21.467,23.133
2.6008,10.324
15.537,20.413
0.80158,11.443
2.8966,11.041
2.6976,12.635
1.9003,8.0955
13.856,19.513
4.1349,13.147
1.4969,7.3023
1.8581,11.567
2.4118,9.7254
2.4908,12.619
2.2048,11.651
2.5971,10.207
13.439,19.337
13.968,19.339
0.87939,9.238
2.7337,11.293
1.2864,6.9901
1.7251,8.5695
16.777,21.139
14.327,20.347
1.9166,10.23
2.5707,10.851
14.689,19.939
0.4342,8.7204
1.728,9.8851
12.359,18.284
1.4515,11.217
2.6463,13.134
1.9198,10.298
2.654,9.3146
1.1172,9.7477
16.017,19.476
1.9983,8.8181
