-1229,-128.58,-775.93,639.56,274.22,137.55,133.97,-340.66,-161.48,15.994,175.48,76.8,-364.68,-106.3,371.61,-124.83,36.603
230.44,626.26,182.79,-682.02,-630.34,-44.815,-923.13,13.351,175.53,474.65,-207.13,-61.077,176.27,-156.83,-329.24,174.81,212.71
-65.43,209.57,105.78,483.44,-18.483,578.62,337.99,-61.188,-696.28,-105.55,114.52,-111.17,65.226,577.59,-37.205,-110.87,-158.14
200.06,529.72,738.2,454.82,-131.09,169.5,245.82,-58.162,120.89,145.97,-353.95,217.3,-279,-76.244,28.211,477.73,282.62
603.88,-423.57,-343.84,314.38,211.01,-13.61,60.564,-71.033,-73.514,-563.79,-200.19,18.143,-124.59,-185.67,-229.8,110.67,-256.09
-88.892,-109.51,221.03,285.29,-761.18,-195.39,-343.42,457.74,-142.43,-9.2015,-166.12,-27.702,849.07,-237.06,194.81,90.49,4.8836
-1374.7,113.85,-386.41,967.12,650.59,-141.57,240.75,-414.43,609.62,73.943,152.91,-155.49,30.413,28.51,390.88,-242.8,570.27
902.17,333.37,93.578,-230.54,349.82,-192.04,-141.34,232.87,-1.0289,-152.4,22.172,160.6,-183.59,272.62,24.827,-53.864,162.6
-190.52,-367.06,618,460.72,-757.17,0.93083,416.43,160.65,-133.1,54.964,405.85,29.205,-366.8,93.202,251.96,211.77,251.15
827.51,688.63,-122.46,-118.28,428.57,19.149,-130.82,211.47,122.2,-42.652,-97.475,213.32,-119.18,251.34,446.41,29.427,-112.37
80.495,-221.69,-938.79,93.327,-309.48,-403.33,318.61,-125.78,827.86,-496.7,-340.51,-168.08,276.99,-142.65,138.43,253.14,429.15
95.081,458.88,479.25,285.64,128.46,523.83,370.8,98.359,-506.66,27.627,113.74,96.626,211.86,66.12,-40.719,180.28,5.3284
-34.196,118.58,203.77,949.84,54.22,213.14,751.79,256.38,-137.15,220.25,-177.02,-26.045,-53.748,331.04,-328.03,338.19,29.085
-476.83,551.01,-565.7,-141.55,-196.28,640.4,172.27,-7.4148,727.41,-216.98,114.09,-50.124,-103.19,-278.95,27.55,-276.39,-587.89
432.2,-275.48,-57.674,-541.27,131.7,-65.008,333.72,64.556,135.81,242.22,100.8,147.98,-180.47,-174.1,-259.42,-414.05,-108.71
-446.36,218.81,-974.14,-846.04,42.223,-293.49,249.13,-520.44,-574,153.92,-431.82,-142.59,256.13,137.44,-137.42,332.51,360.95
-264.87,192.93,-173.18,226.26,944.04,47.733,537.1,222.74,113.38,-57.51,-96.794,242.19,-232.68,-430,-355.22,-87.94,99.016
12.537,110.79,242.7,276.64,-305.42,-384.15,612.69,542.16,-251.88,424.02,114.32,49.228,246.88,-26.619,19.33,-65.268,25.856
577.81,-474.89,347.25,268.47,244.44,271.47,-351.39,92.701,-180.24,467.67,342.07,-68.196,-53.981,-30.499,-348.81,-134.05,157.82
-787.53,131.2,465.25,197.21,852.2,-364.03,-415.75,478.57,305.83,265.03,72.4,14.084,-0.70873,-426.77,-16.503,161.6,22.56
40.034,-392.47,-561.16,245.11,-170.34,-496.31,382.45,627.18,32.078,-307.65,-127.09,176.84,69.103,472.06,-223.83,97.668,-101.15
-487.03,-1069.3,320.72,-145.01,695.13,-127.43,-36.269,-538.22,244.22,570.74,-205.16,95.793,384.19,-107.19,425.06,16.218,-107.36
-979.9,133.23,305.5,-370.46,704.29,-415.66,314.47,578.66,-235.98,-203.17,97.531,96.145,-97.097,-283,96.881,-22.04,194.03
866.53,434.85,-193.34,-206.98,205.35,-567.67,396.84,80.947,141.82,-89.644,381.77,141.95,162.69,245.14,93.198,34.466,51.64
-926.46,201.84,669.29,393.43,919.33,-576.72,-25.558,624.55,131.34,194.79,-109.45,38.295,-21.631,68.42,-398.36,154.5,154.52
417.13,-261.02,803.25,-185.06,-326.67,-93.016,119.88,133.73,380.24,126.25,-360.01,131.33,-176.02,0.040812,-504.67,-261.42,-115.87
406.73,-698.54,65.882,-114.2,33.656,-0.080301,406.02,128.52,-88.989,-53.67,441.91,-386.22,-339.31,-117.8,35.492,50.244,156.35
507.59,672.59,-210.08,720.56,-248.96,-105.57,-100.89,140.85,167.46,497.72,-49.984,-132.81,111.4,-358.43,389.08,-57.927,131.17
829.62,700.6,-148.92,-243.62,285.33,-285.82,348.53,32.847,365.69,167.51,241.76,262.9,70.174,198.88,263.48,75.289,-84.192
42.573,8.8559,-480.66,302.83,528.3,301.87,221.64,-565.21,286.35,-53.624,200.84,-117.42,94.482,215.35,-457.21,271.49,16.981
-577.93,-461.33,-906.76,-453.14,-299.54,637.68,-381.13,23.659,-135.64,-7.7049,82.85,140.36,-181.21,163.94,60.996,-239.68,273.54
153.47,139.71,173.85,-3.9271,-301.03,-99.734,466.44,307.01,-0.81013,113.98,42.598,519.67,408.44,145.19,-298.98,-210.4,-66.43
262.02,347.13,-521.14,18.882,-336.28,-126.49,-130.62,339.3,-517.32,-130.09,-153.65,-103.02,477.23,-37.709,141.46,-232,-36.396
-119.76,-0.46986,409.41,674.28,194.03,111.61,313.92,248.11,-343.54,212.7,12.869,68.923,73.557,369.68,-244.9,219.17,-34.155
936.45,685.43,-200.48,-47.819,234.84,135.49,-391.69,276.31,231.72,-108.61,-281.28,11.086,-58.412,213.94,353.03,-25.046,67.654
655.85,-584.51,248.62,173.94,332.74,-193.33,-477.48,-213.01,-256.22,49.553,48.291,27.657,-303.59,-132.74,-252.31,-180.79,-191.53
61.762,304.32,468.02,27.077,581.45,487.08,-48.225,-147.75,-181.31,-288.13,125,337.17,197.9,-211.25,122.82,-134.62,262.26
-452.71,718.81,423.33,522.8,-649.67,-119.3,729.05,-592.37,-339.31,-230.12,-115.04,-509.86,30.526,189.79,103.65,46.187,115.76
-547.28,374.47,143.33,-669.12,-579.83,-162.44,-940.07,-682.37,-223.2,76.068,-100.74,300.55,-165.58,-239.61,10.523,216,27.43
167.02,465.48,965.61,102.23,-96.449,257.97,1.2083,-34.925,50.148,133.41,-845.5,239.86,-160.6,-79.819,-42.745,452.12,250.27
-337.4,-299.04,-239.66,-345.92,990.91,-318.91,-351.57,1.0647,118.77,453.29,179.55,20.792,325.47,207.05,-385.14,-93.021,-356.1
-181.47,791.1,889.23,123.59,-337.41,278.61,210.09,-227.4,399.92,-591.22,-57.474,-296.73,-374.57,-169.43,80.789,-53.984,17.569
526.44,-505.07,90.657,-96.444,0.42996,304.86,207.91,87.237,-108.22,310.91,314.64,299.44,-64.871,-208.35,-382.79,-109.93,61.989
-709.3,953,444.15,575.98,-19.306,471.88,-136.75,-303.47,-52.719,-122,13.38,350.84,-179.11,67.827,-87.647,-144.66,280.15
273.99,177.28,-510.35,-36.376,70.63,628.69,161.39,117.54,-121.93,297.92,-33.295,252.27,-116.96,-427.5,131.52,254.59,-547.22
165.66,789.72,-406.86,592.38,-235.06,-302.54,66.085,-672.38,-204.78,18.611,229.01,-663.33,-257.6,226.05,-273.62,-50.888,-11.328
464.91,-438.08,614.95,-131.75,461.95,72.925,-3.0196,-186.2,-72.08,501.37,172.28,311.08,213.23,203.07,-301.12,-102.09,-177.19
862.9,423.34,-328.69,-61.824,-114.99,-789.54,275.28,31.283,214.44,-115.97,444.2,124.1,67.235,224.73,30.177,55.213,86.322
-30.316,228.42,-204.14,462.71,318.71,-170.7,410.06,-620.69,-210.52,32.817,-17.633,19.285,76.286,406.01,80.302,-623.68,-181.02
-146.66,-241.71,75.247,323.6,-716.69,-137.02,-301.21,774.34,-175.46,19.081,-10.255,-251.19,332.65,83.423,277.64,218.49,-79.683
518.03,309.4,-608.41,-266.03,-156.98,370.62,-24.876,-308.58,266.08,494.62,-338.05,268.61,32.275,189.25,81.748,486.43,-84.3
93.097,-807.58,-463.9,-486.08,460.71,-130.94,1.15,261.16,-205.22,-303.39,-95.796,114.93,113.2,129.1,142.27,113.46,118.78
24.083,357.85,577.99,106.82,121.82,398.1,205.46,52.46,-344.09,-253.07,90.76,508.06,44.313,177.65,-156.82,179.57,204.38
-632.12,461.41,23.815,-217.5,-199.2,-534.11,-625.52,-489.98,-736.46,-75.053,-545.75,130.28,1.6288,23.574,178.57,650.91,-76.328
-148.7,-984.51,694.27,160.56,261.43,179.16,-353.64,-870.04,135.87,340.62,169.74,232.48,714.06,-122.29,364.95,-198.56,147.08
-11.932,751.55,-618.49,603.17,225.62,116.07,-299.3,-526.28,122.46,319.35,40.41,-22.286,225.13,54.243,-110.32,348.7,-196.11
332.5,405.06,-679.17,348.58,336.01,77.4,18.156,-89.777,85.962,-48.528,-140.11,9.0636,40.024,-200.27,-65.766,150.33,-60.936
-181.83,934.35,462.77,341.87,10.739,163.69,182.67,-516.97,-170.95,-37.605,337.09,39.048,28.737,30.593,87.26,-215.17,161.96
85.007,-426.6,-487.01,-450.48,618.56,44.379,-151.37,3.4155,230.25,262.81,294.71,64.717,320.58,-125.16,114.58,295.25,109.09
241.91,281.68,-349.03,-277.37,564.5,-158.44,412.44,-293.25,230.79,-229.37,302.72,34.254,348.9,-381.03,-27.6,62.405,110.99
443.04,1068.8,631.95,-359.15,-192.8,-250.3,-336.94,219.43,216.19,-19.638,-32.067,63.921,-117.48,-314.6,273.01,420.35,114.48
-896.22,352.06,91.53,-569.15,-1023.4,-254.35,-722.24,141.95,586.07,55.172,299.56,-338.95,-215.55,-96.158,-762.23,301.18,269.36
144.6,333.87,-726.58,703.6,-392.74,-476.65,218.1,-52.495,-345.96,128.57,-244.05,-363.66,-32.737,387.02,-360.6,-307.03,-243.43
759.54,521.24,-219.02,-267.76,53.367,-601.93,540.42,33.145,132.98,85.199,539.51,194.47,199.65,69.261,73.906,-48.355,-77.999
86.292,162.67,-61.071,-420.36,50.736,724.23,-121.45,102.36,-323.44,-146.94,-165.23,436.72,74.443,-113.42,-218.73,192.46,-83.72
-496.97,-131.61,-429.67,-412.31,-695.32,1051.8,-404.71,17.522,-280.11,-317.77,-33.341,226.9,193.49,41.993,37.925,-136.13,11.879
219.4,-642.01,419.78,-418.68,-174.69,-172.47,723.35,-250.77,146.88,183.44,100.93,-35.085,-293.29,117.94,34.318,309.05,-244.33
-229.52,-883.96,-623.18,561.22,395.97,-534.46,-266.83,80.294,324.55,-675.38,25.2,203.65,352.7,269.94,-76.204,449.67,383.48
-48.167,-101.55,-327.77,-450.01,-609.48,965.72,-64.706,115.59,-283.5,18.51,5.5297,201.19,295.85,134.34,-48.581,146.98,-218.12
-221.06,794.64,65.008,-501.6,-376.76,113.54,-26.291,24.825,-119.16,137.18,468.86,-191.5,10.369,-250.82,-231.56,-284.82,-184.57
119.88,-618.5,-444.9,362.97,-660.51,326.29,166.37,186.21,-106.06,-78.68,-24.684,-208.89,-332.43,-480.64,-66.785,-99.125,-0.46186
545.97,-467.7,76.062,126.76,-7.0071,174.02,430.85,86.9,-329.46,-7.4381,307.35,-257.46,-33.01,-274.31,-379.41,-58.565,-159.72
608.53,102.69,-493.87,-92.003,127.75,-22.54,36.351,-348.2,454.79,28.029,-120.43,-321.54,192.06,-87.536,-403.92,168.77,-114.73
49.089,-846.5,-386.29,293.3,-380.96,190.47,86.262,264.3,-237.3,-76.2,-205.33,-64.55,-242.45,-315.62,266.02,-308.65,6.4466
-225.12,-937.84,320.78,-523.15,5.653,-415.09,-64.875,-318.17,339.19,553.9,-438.46,519.29,62.574,41.222,137.34,-14.116,36.742
387.52,-757.45,-308.84,373.41,-284.36,70.218,192.24,-44.526,-289.28,-421.67,140.78,-174.78,-139.8,-296.25,-217.07,58.673,-37.557
290.62,115.06,227.39,-245.33,263.22,46.784,-177.45,-493.01,-397.51,5.5559,155.47,156.21,-119.4,19.664,-16.157,207.14,-88.03
44.716,30.353,-157.14,866.02,-438.3,-462.94,141.23,436.54,99.605,404.14,85.587,-75.685,551.41,-467.94,-78.011,-171.77,6.0756
110.34,-255.6,1076,-210.44,-238.66,156.28,-91.893,-101.58,719.76,-1.5557,-471.64,330.75,420.36,351.77,-423.49,-362.42,-23.37
-40.46,509.82,962.2,503.97,-246.63,36.177,93.98,-235.49,-94.393,154.54,39.948,41.204,-1.0054,425.18,181.27,213.39,14.963
-669.74,534.76,899.05,-217.22,1.4723,-287.27,-541.78,368.62,318.99,-411.09,-51.85,382.64,273.36,-367.71,69.922,89.856,156.46
-462.05,231.72,653.7,130.59,-10.522,467.81,-308.58,54.94,441.04,-633.77,-80.726,-478.34,381.35,-132.53,-5.3078,-315.86,-217.45
964.41,608.78,-199.35,-227.33,340.47,59.766,-168.21,245.56,224.88,-93.934,-199.91,56.376,-27.783,246.44,396.1,31.922,-40.73
175.32,-711.77,294.43,-456.83,-200.46,29.092,394.85,65.266,99.947,-122.32,267.26,416.13,33.629,209.5,-46.698,-290.44,213.28
367.22,691.66,-386.66,-568.22,-219.66,-433.04,-290.81,-193.38,-20.31,205.95,631.32,-191.18,-134.58,13.408,-250.15,65.807,-35.181
172.45,-401.73,-593.19,-372.46,514.82,-254.94,103.91,-183.71,83.346,8.3395,-190.11,339.89,152.45,77.978,-2.8499,350.8,311.06
452.24,273.75,-319.82,-65.806,-340.5,611.35,-107.71,-305.53,27.28,20.453,-191.26,-56.842,292.26,111.94,250.26,-305.65,-514.79
-321.86,-382.46,-732.38,943.89,-520.8,-723.6,-508.89,219.16,263.55,-353.89,-55.772,305.98,391.28,413.29,-93.536,226.46,247.18
-486.86,-171.24,-764.81,163.59,138.98,202.8,358.23,305.52,-361.72,8.5068,-256.19,45.607,-235.73,430.99,96.417,215.19,363.35
-368.18,324.4,-352.61,463.09,-446,-657.65,441.2,760.94,-154.94,25.687,69.819,-241.68,117.26,-98.094,235.16,-327.25,13
928.01,377.29,-222.38,-273.12,356.51,-364.69,73.754,45.297,99.416,-153.83,335.87,65.119,-133.29,307.02,135.74,101.88,24.956
785.29,21.193,115.84,-48.27,242.25,-471.9,-163.77,219.05,-0.54357,-97.924,233,316.49,-217.49,293.22,-121.43,-198.54,-145.29
-339.43,-347.67,-452.25,-740.07,-130.3,754.9,-216.52,178.1,-328.53,-265.7,305.26,164.65,-65.464,103.54,-326.12,-58.854,302.43
-346.43,649.51,-582.36,-208.42,-273.9,-385.34,328.93,-114.67,-412.65,-66.791,-2.8118,-429,154.91,-253.71,217.35,-175.8,-448.39
584.08,266.74,602,397.92,-355.48,207.48,-242.1,90.555,-37.002,575.91,-92.031,-448.28,-241.25,-70.674,218.74,-28.197,107.07
495.64,170.58,-382.88,631.34,-61.397,-323.54,247.45,98.36,307.86,-23.322,-173.07,-5.0673,286.29,-588.71,-0.71705,-303.27,-106.73
48.732,-391.68,-37.116,-275,-276.55,311.17,298.95,-41.525,26.238,285.16,446.56,236.89,-327.43,-190.37,-170.32,63.312,453.18
-278.89,-548.85,59.382,-815.04,176.6,-596.15,651.49,-443.45,98.144,-171.04,-794.15,292.88,141.3,-217.09,206.19,-174.2,23.121
453.47,-470.28,502.89,177.98,19.81,-54.898,113.98,-208.3,177.9,34.764,428.4,-586.06,-143.23,-156.73,-44.781,132.34,40.421
51.692,-653.74,734.2,-81.441,433.8,-112.52,18.993,-441.28,-125.9,438.35,-8.2406,659.54,198.84,70.957,26.063,-143.02,-272.88
565.79,644.48,-637.37,-48.449,-464.76,-820.92,572.03,-91.929,460.48,145.53,285.12,-54.138,392.09,-153.86,-66.559,-94.948,23.814
1060.4,409.22,-68.782,17.51,343.11,15.809,-322.7,221.95,315.83,-4.019,-239.67,-110.87,-261.73,153.59,332.34,-49.508,130.21
-1208.3,161.42,625.83,357.34,680.8,-697.83,12.29,713.97,-24.667,130.93,-201.22,31.895,-322.27,-467.63,-560.47,207.81,196.66
485.44,328.58,95.557,-741.41,-357.93,-132.23,-130.83,28.781,285.04,301.66,55.792,-47.655,-20.44,-141.97,-160.24,-295.23,-19.21
-139.97,31.053,-160.03,812.62,-457.31,-212.77,360.51,-117.63,-196.38,269.07,-140.31,-163.23,190,539.02,-66.14,-411.06,-401.96
70.424,-491.53,400.42,289.68,273.15,189.14,378.5,349.16,159.14,207.19,119.31,291.22,-42.659,121.32,-125.78,557.88,-58.323
-1533.6,393.34,459.61,387.5,1092.1,-730.2,-40.254,655.76,177.28,561.37,-253.15,-103.83,-35.508,212.14,-321.64,-28.395,-186.69
-34.563,71.034,-573.58,-109.37,-316.13,138.7,604.86,128.04,909.37,-117.99,303.75,131.65,32.823,83.783,180.11,245.98,334.78
758.73,307.39,-40.33,258.84,272.12,589.09,-562.87,421.78,-85.935,55.655,-426.92,-198.29,189.85,-168.77,63.381,-154.18,188.03
-1441.1,401.33,-67.535,695.73,838.56,36.301,132.89,386,286.83,150.98,83.805,89.47,-160.03,-125.09,150.82,-174.56,569.87
836.77,205.56,88.785,-97.011,482.95,444.38,-265.09,165.91,-250.26,246.68,-333.5,-299.94,136.46,-171.61,25.847,-194.23,208.85
224.22,-782.62,-145.4,55.184,-421.29,159.26,271.63,123.32,-134,-67.286,369.27,-313.25,-358.49,-275.25,-22.972,1.3378,210.85
-407.67,731.7,1063.1,637.63,-380.18,-109.04,286.45,-640.87,4.0543,-173.21,-305.79,-36.804,152.42,199.3,24.293,-12.105,407.88
-99.46,-286.99,-302.31,-758.23,-162.78,706.36,-200.01,298.3,-315.11,-221.02,112.36,150.81,26.585,38.373,-415.67,120.54,250.94
-539.64,364.28,-964.71,-514.57,-588.21,-567.36,-16.52,-361.76,-628.31,217.92,-305.63,167.12,-160.46,62.869,-364.86,-267.96,263.28
124.48,281.26,-263.78,-411.1,415.99,444.8,292.64,0.97067,-250.46,27.635,99.366,503.87,-16.121,-295.59,-385.66,31.167,-231.12
-310.34,67.641,-335.37,-570.26,-140.06,139.75,167.37,-304.66,-582.72,85.06,18.993,-2.8683,-127.09,-155.58,213.81,109.99,-192.54
859.52,212.3,42.49,-114.15,530.71,340.12,-249.23,286.97,-209.26,57.174,-363.27,-135.56,116.55,-90.282,26.558,-248.56,166.66
489.49,394.95,-199.66,121.15,-66.966,-53.272,293.96,268.34,-45.135,242.86,86.223,191.37,407.16,-326.94,5.2794,9.1804,-92.734
246.23,-449.3,433.08,-352.62,-224,-232.63,176.14,201.71,18.817,487.26,414.58,67.633,-194.45,198.34,-65.804,-105.92,135.9
80.391,-786.12,122.06,169.56,473.38,206.54,-131.82,-259.22,-367.27,-157.62,166.08,43.957,75.619,-41.113,246.57,24.339,30.768
242.76,-608.03,710.9,-319.65,-272.88,-101.51,214.08,-49.866,99.914,330.7,95.607,-38.296,-157.66,341.94,-218.25,120.28,3.0906
118.36,314.69,227.4,-570.29,-451.32,-6.1554,-620.76,180.01,535.78,621.25,-177.22,35.628,107.41,-81.208,-127.34,-259.25,-162.69
507.99,82.596,-345.99,-206.49,473.13,-53,41.32,-515.05,227.24,-44.691,12.648,-172.01,343.26,-165.73,-410,93.851,132.15
853.59,675.19,-114.68,-134.18,263.83,-331.11,257.18,95.096,368.61,57.007,210.43,320.19,-55.069,276.13,330.46,84.184,-83.544
-663.82,76.101,-532.92,416.68,679.77,434.72,107.32,-142.53,-63.82,3.6193,-21.389,244.99,-328.38,107.59,61.547,-166.28,123.11
-305.92,-269.27,-277.26,-662.66,-707.23,403.59,-176.34,131.87,205.36,-355.1,341.1,-418.45,597.82,208.99,272.98,-160.67,163.67
132.92,147.21,153.22,299.87,-352.09,-292.99,-25.293,60.824,-132.82,-95.488,8.7757,-293.52,-72.647,-449.29,32.337,-382.54,220.46
-1214.7,521.92,-223.64,-173.28,-902.9,-270.07,-414.34,-585.94,250.3,-296.45,-73.855,-697.95,-439.02,-44.773,-215.92,288.67,305.51
858.02,527.63,-237.65,-117.67,152.91,-614.25,344.48,106.16,216.39,-77.057,395.37,180.1,23.896,316.58,139.31,101.88,39.053
770.2,782.75,-274.17,138.56,4.3212,-352.26,385.55,64.566,628.84,-25.575,265.81,219.64,230.24,152.78,203.54,183.39,54.113
-748.26,197.44,-671.76,-471.64,-637.4,-203.61,-32.959,-580.01,-368.9,90.936,-42.932,-275.41,-568.87,-36.373,231.72,209.97,16.393
14.965,816.7,342.81,-140.34,155.07,386.57,-151.17,-633.1,99.498,-70.835,174.97,-66.166,-53.667,192.69,-151,-38.45,-57.784
-201.99,1049.9,793.28,272.1,-581.98,239.71,-97.74,-456.13,136.67,-172.04,-79.403,-273.67,-289.36,163.49,65.754,170.05,141.43
-966.2,356.46,245.4,83.915,776.67,-140.97,-98.946,475.79,-171.06,57.715,227.13,153.4,-238.07,-340.49,279.46,-26.372,33.72
24.736,206.62,459.43,-485.74,548.51,171.9,89.812,-18.839,-242.03,-488.09,251.14,235.92,112.15,-491.91,-37.006,71.342,230.49
-1370.8,-24.725,-384.87,-939.79,-586.6,464.54,-485.6,659.98,23.654,-18.866,134.23,-227.7,-65.7,137.32,-141.16,-8.2853,8.3303
403.37,33.886,-440.12,-42.817,341.85,193.8,88.066,-604.49,259.46,-129.17,55.275,-58.81,309.98,-91.845,-542.92,177.52,32.919
-56.556,31.824,-173.3,309,-166.03,-203.53,191.5,420.5,-739.38,-16.34,-310,-163.04,373.61,59.601,52.721,-24.005,22.526
328.7,-993.83,242.87,521.16,134.82,-62.524,-597.04,-459.32,63.178,217.78,337.28,-165.12,150.3,-300.46,21.103,36.312,-1.0518
-456.39,-491.98,143.51,-1065.5,-65.744,285.73,-312.11,193.43,-211.96,-356.33,193.7,-143.69,-99.78,316.81,-119.64,261.87,124.55
280.89,-763.27,380.67,491.62,231.89,194.46,-596.01,-408.74,-217.58,345.94,194.38,124.01,20.473,-141.44,-54.349,-179.74,-53.356
-217.4,190.9,-306.84,913.19,-446.74,-283.05,129.39,223.91,47.362,340.66,-295.95,-224.94,92.874,-471.17,60.69,-326.59,335.15
629.04,337.37,165.63,-180.34,-108.56,-188.9,255.61,-31.884,-67.359,158.93,517.1,-28.682,288.4,80.407,99.221,212.66,150.23
-388.59,354.95,694.44,248.57,251.71,254.92,379.86,170.16,-313.83,-328.48,143.93,494.98,106.04,12.536,-79.746,-170.3,665.56
452.25,-625.82,294.05,164.96,-599.17,299.36,3.8256,307.27,-8.6787,427.1,344.57,-286.95,-136.8,-84.132,-242.82,-115.88,241.17
-578.83,-16.595,257.19,613.65,185.88,471.62,393.6,-203.01,-234.93,-20.642,144.38,25.845,-53.296,287.25,178.08,-110.27,596.74
